time,value,date
17:45:13,96,2021-10-08 17:45:13
17:45:23,96,2021-10-08 17:45:23
17:45:28,96,2021-10-08 17:45:28
17:45:43,95,2021-10-08 17:45:43
17:45:48,94,2021-10-08 17:45:48
17:45:58,94,2021-10-08 17:45:58
17:46:03,92,2021-10-08 17:46:03
17:46:08,93,2021-10-08 17:46:08
17:46:23,93,2021-10-08 17:46:23
17:46:28,92,2021-10-08 17:46:28
17:46:33,92,2021-10-08 17:46:33
17:46:38,93,2021-10-08 17:46:38
17:46:48,92,2021-10-08 17:46:48
17:46:53,90,2021-10-08 17:46:53
17:46:58,94,2021-10-08 17:46:58
17:47:03,97,2021-10-08 17:47:03
17:47:13,95,2021-10-08 17:47:13
17:47:18,94,2021-10-08 17:47:18
17:47:23,95,2021-10-08 17:47:23
17:47:28,96,2021-10-08 17:47:28
17:47:43,96,2021-10-08 17:47:43
17:47:53,97,2021-10-08 17:47:53
17:48:03,95,2021-10-08 17:48:03
17:48:08,95,2021-10-08 17:48:08
17:48:18,96,2021-10-08 17:48:18
17:48:33,96,2021-10-08 17:48:33
17:48:43,94,2021-10-08 17:48:43
17:48:48,96,2021-10-08 17:48:48
17:48:53,95,2021-10-08 17:48:53
17:48:58,97,2021-10-08 17:48:58
17:49:08,99,2021-10-08 17:49:08
17:49:13,100,2021-10-08 17:49:13
17:49:18,98,2021-10-08 17:49:18
17:49:33,97,2021-10-08 17:49:33
17:49:38,95,2021-10-08 17:49:38
17:49:43,93,2021-10-08 17:49:43
17:49:48,94,2021-10-08 17:49:48
17:49:53,95,2021-10-08 17:49:53
17:49:58,96,2021-10-08 17:49:58
17:50:03,97,2021-10-08 17:50:03
17:50:13,96,2021-10-08 17:50:13
17:50:18,97,2021-10-08 17:50:18
17:50:28,97,2021-10-08 17:50:28
17:50:33,98,2021-10-08 17:50:33
17:50:38,97,2021-10-08 17:50:38
17:50:43,96,2021-10-08 17:50:43
17:50:58,96,2021-10-08 17:50:58
17:51:08,97,2021-10-08 17:51:08
17:51:13,96,2021-10-08 17:51:13
17:51:28,96,2021-10-08 17:51:28
17:51:38,97,2021-10-08 17:51:38
17:51:43,96,2021-10-08 17:51:43
17:51:53,98,2021-10-08 17:51:53
17:52:08,96,2021-10-08 17:52:08
17:52:18,98,2021-10-08 17:52:18
17:52:23,99,2021-10-08 17:52:23
17:52:28,98,2021-10-08 17:52:28
17:52:43,98,2021-10-08 17:52:43
17:52:53,99,2021-10-08 17:52:53
17:52:58,98,2021-10-08 17:52:58
17:53:03,97,2021-10-08 17:53:03
17:53:08,97,2021-10-08 17:53:08
17:53:13,98,2021-10-08 17:53:13
17:53:18,99,2021-10-08 17:53:18
17:53:23,100,2021-10-08 17:53:23
17:53:28,100,2021-10-08 17:53:28
17:53:33,101,2021-10-08 17:53:33
17:53:38,100,2021-10-08 17:53:38
17:53:43,100,2021-10-08 17:53:43
17:53:48,99,2021-10-08 17:53:48
17:53:53,97,2021-10-08 17:53:53
17:53:58,98,2021-10-08 17:53:58
17:54:08,99,2021-10-08 17:54:08
17:54:13,98,2021-10-08 17:54:13
17:54:23,99,2021-10-08 17:54:23
17:54:33,100,2021-10-08 17:54:33
17:54:43,101,2021-10-08 17:54:43
17:54:48,98,2021-10-08 17:54:48
17:54:53,95,2021-10-08 17:54:53
17:54:58,98,2021-10-08 17:54:58
17:55:03,100,2021-10-08 17:55:03
17:55:18,99,2021-10-08 17:55:18
17:55:23,100,2021-10-08 17:55:23
17:55:28,99,2021-10-08 17:55:28
17:55:43,99,2021-10-08 17:55:43
17:55:48,98,2021-10-08 17:55:48
17:55:53,100,2021-10-08 17:55:53
17:55:58,99,2021-10-08 17:55:58
17:56:03,98,2021-10-08 17:56:03
17:56:08,98,2021-10-08 17:56:08
17:56:13,97,2021-10-08 17:56:13
17:56:18,95,2021-10-08 17:56:18
17:56:23,94,2021-10-08 17:56:23
17:56:28,95,2021-10-08 17:56:28
17:56:33,96,2021-10-08 17:56:33
17:56:43,97,2021-10-08 17:56:43
17:56:48,99,2021-10-08 17:56:48
17:56:53,101,2021-10-08 17:56:53
17:56:58,102,2021-10-08 17:56:58
17:57:08,99,2021-10-08 17:57:08
17:57:13,100,2021-10-08 17:57:13
17:57:23,97,2021-10-08 17:57:23
17:57:28,99,2021-10-08 17:57:28
17:57:33,97,2021-10-08 17:57:33
17:57:38,96,2021-10-08 17:57:38
17:57:43,95,2021-10-08 17:57:43
17:57:48,94,2021-10-08 17:57:48
17:57:58,98,2021-10-08 17:57:58
17:58:03,97,2021-10-08 17:58:03
17:58:08,92,2021-10-08 17:58:08
17:58:13,89,2021-10-08 17:58:13
17:58:18,88,2021-10-08 17:58:18
17:58:23,88,2021-10-08 17:58:23
17:58:28,90,2021-10-08 17:58:28
17:58:33,95,2021-10-08 17:58:33
17:58:38,98,2021-10-08 17:58:38
17:58:53,98,2021-10-08 17:58:53
17:59:03,97,2021-10-08 17:59:03
17:59:08,96,2021-10-08 17:59:08
17:59:13,93,2021-10-08 17:59:13
17:59:18,92,2021-10-08 17:59:18
17:59:23,93,2021-10-08 17:59:23
17:59:28,95,2021-10-08 17:59:28
17:59:38,93,2021-10-08 17:59:38
17:59:43,92,2021-10-08 17:59:43
17:59:48,90,2021-10-08 17:59:48
17:59:53,90,2021-10-08 17:59:53
17:59:58,91,2021-10-08 17:59:58
18:00:03,89,2021-10-08 18:00:03
18:00:08,87,2021-10-08 18:00:08
18:00:23,87,2021-10-08 18:00:23
18:00:33,86,2021-10-08 18:00:33
18:00:38,85,2021-10-08 18:00:38
18:00:53,84,2021-10-08 18:00:53
18:00:58,84,2021-10-08 18:00:58
18:01:13,84,2021-10-08 18:01:13
18:01:18,85,2021-10-08 18:01:18
18:01:23,89,2021-10-08 18:01:23
18:01:28,93,2021-10-08 18:01:28
18:01:33,95,2021-10-08 18:01:33
18:01:38,96,2021-10-08 18:01:38
18:01:43,94,2021-10-08 18:01:43
18:01:48,96,2021-10-08 18:01:48
18:01:53,98,2021-10-08 18:01:53
18:01:58,96,2021-10-08 18:01:58
18:02:13,95,2021-10-08 18:02:13
18:02:18,94,2021-10-08 18:02:18
18:02:23,93,2021-10-08 18:02:23
18:02:28,94,2021-10-08 18:02:28
18:02:33,94,2021-10-08 18:02:33
18:02:43,95,2021-10-08 18:02:43
18:02:48,97,2021-10-08 18:02:48
18:02:53,98,2021-10-08 18:02:53
18:02:58,94,2021-10-08 18:02:58
18:03:03,91,2021-10-08 18:03:03
18:03:13,90,2021-10-08 18:03:13
18:03:28,90,2021-10-08 18:03:28
18:03:33,91,2021-10-08 18:03:33
18:03:43,92,2021-10-08 18:03:43
18:03:48,94,2021-10-08 18:03:48
18:03:53,95,2021-10-08 18:03:53
18:03:58,95,2021-10-08 18:03:58
18:04:03,94,2021-10-08 18:04:03
18:04:08,96,2021-10-08 18:04:08
18:04:13,97,2021-10-08 18:04:13
18:04:25,96,2021-10-08 18:04:25
18:04:30,96,2021-10-08 18:04:30
18:04:35,95,2021-10-08 18:04:35
18:04:40,94,2021-10-08 18:04:40
18:04:55,94,2021-10-08 18:04:55
18:05:10,95,2021-10-08 18:05:10
18:05:15,94,2021-10-08 18:05:15
18:05:20,92,2021-10-08 18:05:20
18:05:25,93,2021-10-08 18:05:25
18:05:35,92,2021-10-08 18:05:35
18:05:40,93,2021-10-08 18:05:40
18:05:45,95,2021-10-08 18:05:45
18:05:50,96,2021-10-08 18:05:50
18:05:55,95,2021-10-08 18:05:55
18:06:00,94,2021-10-08 18:06:00
18:06:10,96,2021-10-08 18:06:10
18:06:15,97,2021-10-08 18:06:15
18:06:20,96,2021-10-08 18:06:20
18:06:25,95,2021-10-08 18:06:25
18:06:30,94,2021-10-08 18:06:30
18:06:45,93,2021-10-08 18:06:45
18:06:50,93,2021-10-08 18:06:50
18:06:55,94,2021-10-08 18:06:55
18:07:05,95,2021-10-08 18:07:05
18:07:15,96,2021-10-08 18:07:15
18:07:20,97,2021-10-08 18:07:20
18:07:25,95,2021-10-08 18:07:25
18:07:30,96,2021-10-08 18:07:30
18:07:35,98,2021-10-08 18:07:35
18:07:40,96,2021-10-08 18:07:40
18:07:45,95,2021-10-08 18:07:45
18:07:50,95,2021-10-08 18:07:50
18:08:00,97,2021-10-08 18:08:00
18:08:05,101,2021-10-08 18:08:05
18:08:10,106,2021-10-08 18:08:10
18:08:15,108,2021-10-08 18:08:15
18:08:20,110,2021-10-08 18:08:20
18:08:25,111,2021-10-08 18:08:25
18:08:30,113,2021-10-08 18:08:30
18:08:35,119,2021-10-08 18:08:35
18:08:45,117,2021-10-08 18:08:45
18:08:50,118,2021-10-08 18:08:50
18:08:55,116,2021-10-08 18:08:55
18:09:00,117,2021-10-08 18:09:00
18:09:05,116,2021-10-08 18:09:05
18:09:15,107,2021-10-08 18:09:15
18:09:20,105,2021-10-08 18:09:20
18:09:25,103,2021-10-08 18:09:25
18:09:30,101,2021-10-08 18:09:30
18:09:35,97,2021-10-08 18:09:35
18:09:40,99,2021-10-08 18:09:40
18:09:45,103,2021-10-08 18:09:45
18:09:50,102,2021-10-08 18:09:50
18:09:55,98,2021-10-08 18:09:55
18:10:00,94,2021-10-08 18:10:00
18:10:05,99,2021-10-08 18:10:05
18:10:10,105,2021-10-08 18:10:10
18:10:15,106,2021-10-08 18:10:15
18:10:20,104,2021-10-08 18:10:20
18:10:25,107,2021-10-08 18:10:25
18:10:30,109,2021-10-08 18:10:30
18:10:35,108,2021-10-08 18:10:35
18:10:40,107,2021-10-08 18:10:40
18:10:45,105,2021-10-08 18:10:45
18:10:55,106,2021-10-08 18:10:55
18:11:00,107,2021-10-08 18:11:00
18:11:05,106,2021-10-08 18:11:05
18:11:10,107,2021-10-08 18:11:10
18:11:20,105,2021-10-08 18:11:20
18:11:35,105,2021-10-08 18:11:35
18:11:45,106,2021-10-08 18:11:45
18:11:50,107,2021-10-08 18:11:50
18:11:55,105,2021-10-08 18:11:55
18:12:00,107,2021-10-08 18:12:00
18:12:05,106,2021-10-08 18:12:05
18:12:10,107,2021-10-08 18:12:10
18:12:20,106,2021-10-08 18:12:20
18:12:25,105,2021-10-08 18:12:25
18:12:35,106,2021-10-08 18:12:35
18:12:45,104,2021-10-08 18:12:45
18:12:50,107,2021-10-08 18:12:50
18:13:00,109,2021-10-08 18:13:00
18:13:05,108,2021-10-08 18:13:05
18:13:10,110,2021-10-08 18:13:10
18:13:15,109,2021-10-08 18:13:15
18:13:30,109,2021-10-08 18:13:30
18:13:35,110,2021-10-08 18:13:35
18:13:45,109,2021-10-08 18:13:45
18:13:50,108,2021-10-08 18:13:50
18:13:55,105,2021-10-08 18:13:55
18:14:00,106,2021-10-08 18:14:00
18:14:05,107,2021-10-08 18:14:05
18:14:10,108,2021-10-08 18:14:10
18:14:15,109,2021-10-08 18:14:15
18:14:20,110,2021-10-08 18:14:20
18:14:25,108,2021-10-08 18:14:25
18:14:35,106,2021-10-08 18:14:35
18:14:40,108,2021-10-08 18:14:40
18:14:55,109,2021-10-08 18:14:55
18:15:05,110,2021-10-08 18:15:05
18:15:20,111,2021-10-08 18:15:20
18:15:25,109,2021-10-08 18:15:25
18:15:40,108,2021-10-08 18:15:40
18:15:45,106,2021-10-08 18:15:45
18:15:50,105,2021-10-08 18:15:50
18:16:00,104,2021-10-08 18:16:00
18:16:05,105,2021-10-08 18:16:05
18:16:10,105,2021-10-08 18:16:10
18:16:15,106,2021-10-08 18:16:15
18:16:25,107,2021-10-08 18:16:25
18:16:30,108,2021-10-08 18:16:30
18:16:35,107,2021-10-08 18:16:35
18:16:40,108,2021-10-08 18:16:40
18:16:50,110,2021-10-08 18:16:50
18:16:55,109,2021-10-08 18:16:55
18:17:00,108,2021-10-08 18:17:00
18:17:05,107,2021-10-08 18:17:05
18:17:10,110,2021-10-08 18:17:10
18:17:15,108,2021-10-08 18:17:15
18:17:20,111,2021-10-08 18:17:20
18:17:25,109,2021-10-08 18:17:25
18:17:30,110,2021-10-08 18:17:30
18:17:35,109,2021-10-08 18:17:35
18:17:50,110,2021-10-08 18:17:50
18:17:55,111,2021-10-08 18:17:55
18:18:00,113,2021-10-08 18:18:00
18:18:05,116,2021-10-08 18:18:05
18:18:10,116,2021-10-08 18:18:10
18:18:15,114,2021-10-08 18:18:15
18:18:25,113,2021-10-08 18:18:25
18:18:30,113,2021-10-08 18:18:30
18:18:35,112,2021-10-08 18:18:35
18:18:45,113,2021-10-08 18:18:45
18:19:00,113,2021-10-08 18:19:00
18:19:05,112,2021-10-08 18:19:05
18:19:10,113,2021-10-08 18:19:10
18:19:15,114,2021-10-08 18:19:15
18:19:20,115,2021-10-08 18:19:20
18:19:25,114,2021-10-08 18:19:25
18:19:35,116,2021-10-08 18:19:35
18:19:40,115,2021-10-08 18:19:40
18:19:45,113,2021-10-08 18:19:45
18:19:50,114,2021-10-08 18:19:50
18:20:00,112,2021-10-08 18:20:00
18:20:05,113,2021-10-08 18:20:05
18:20:20,113,2021-10-08 18:20:20
18:20:35,112,2021-10-08 18:20:35
18:20:40,111,2021-10-08 18:20:40
18:20:50,112,2021-10-08 18:20:50
18:20:55,115,2021-10-08 18:20:55
18:21:00,117,2021-10-08 18:21:00
18:21:05,116,2021-10-08 18:21:05
18:21:10,114,2021-10-08 18:21:10
18:21:20,112,2021-10-08 18:21:20
18:21:30,113,2021-10-08 18:21:30
18:21:35,114,2021-10-08 18:21:35
18:21:40,115,2021-10-08 18:21:40
18:21:45,111,2021-10-08 18:21:45
18:21:50,110,2021-10-08 18:21:50
18:21:55,108,2021-10-08 18:21:55
18:22:00,111,2021-10-08 18:22:00
18:22:05,113,2021-10-08 18:22:05
18:22:10,114,2021-10-08 18:22:10
18:22:15,114,2021-10-08 18:22:15
18:22:20,115,2021-10-08 18:22:20
18:22:25,116,2021-10-08 18:22:25
18:22:30,116,2021-10-08 18:22:30
18:22:35,115,2021-10-08 18:22:35
18:22:40,116,2021-10-08 18:22:40
18:22:45,116,2021-10-08 18:22:45
18:22:50,115,2021-10-08 18:22:50
18:22:55,113,2021-10-08 18:22:55
18:23:00,111,2021-10-08 18:23:00
18:23:05,109,2021-10-08 18:23:05
18:23:10,108,2021-10-08 18:23:10
18:23:15,111,2021-10-08 18:23:15
18:23:20,113,2021-10-08 18:23:20
18:23:25,112,2021-10-08 18:23:25
18:23:30,107,2021-10-08 18:23:30
18:23:35,107,2021-10-08 18:23:35
18:23:40,111,2021-10-08 18:23:40
18:23:45,112,2021-10-08 18:23:45
18:23:50,113,2021-10-08 18:23:50
18:24:00,114,2021-10-08 18:24:00
18:24:10,115,2021-10-08 18:24:10
18:24:15,111,2021-10-08 18:24:15
18:24:20,110,2021-10-08 18:24:20
18:24:30,107,2021-10-08 18:24:30
18:24:35,108,2021-10-08 18:24:35
18:24:45,110,2021-10-08 18:24:45
18:24:50,109,2021-10-08 18:24:50
18:25:05,109,2021-10-08 18:25:05
18:25:10,110,2021-10-08 18:25:10
18:25:15,109,2021-10-08 18:25:15
18:25:20,110,2021-10-08 18:25:20
18:25:25,109,2021-10-08 18:25:25
18:25:30,108,2021-10-08 18:25:30
18:25:35,107,2021-10-08 18:25:35
18:25:40,104,2021-10-08 18:25:40
18:25:45,104,2021-10-08 18:25:45
18:25:50,103,2021-10-08 18:25:50
18:25:55,105,2021-10-08 18:25:55
18:26:00,108,2021-10-08 18:26:00
18:26:05,109,2021-10-08 18:26:05
18:26:10,107,2021-10-08 18:26:10
18:26:15,109,2021-10-08 18:26:15
18:26:20,107,2021-10-08 18:26:20
18:26:25,109,2021-10-08 18:26:25
18:26:30,110,2021-10-08 18:26:30
18:26:40,109,2021-10-08 18:26:40
18:26:45,112,2021-10-08 18:26:45
18:26:50,111,2021-10-08 18:26:50
18:26:55,112,2021-10-08 18:26:55
18:27:00,111,2021-10-08 18:27:00
18:27:05,110,2021-10-08 18:27:05
18:27:10,112,2021-10-08 18:27:10
18:27:15,113,2021-10-08 18:27:15
18:27:20,112,2021-10-08 18:27:20
18:27:25,112,2021-10-08 18:27:25
18:27:40,112,2021-10-08 18:27:40
18:27:45,113,2021-10-08 18:27:45
18:27:50,111,2021-10-08 18:27:50
18:28:05,110,2021-10-08 18:28:05
18:28:10,107,2021-10-08 18:28:10
18:28:15,104,2021-10-08 18:28:15
18:28:20,100,2021-10-08 18:28:20
18:28:25,97,2021-10-08 18:28:25
18:28:30,100,2021-10-08 18:28:30
18:28:35,102,2021-10-08 18:28:35
18:28:40,102,2021-10-08 18:28:40
18:28:45,100,2021-10-08 18:28:45
18:28:50,101,2021-10-08 18:28:50
18:28:55,102,2021-10-08 18:28:55
18:29:00,104,2021-10-08 18:29:00
18:29:05,106,2021-10-08 18:29:05
18:29:15,104,2021-10-08 18:29:15
18:29:20,99,2021-10-08 18:29:20
18:29:25,99,2021-10-08 18:29:25
18:29:30,100,2021-10-08 18:29:30
18:29:35,99,2021-10-08 18:29:35
18:29:40,98,2021-10-08 18:29:40
18:29:45,98,2021-10-08 18:29:45
18:29:50,100,2021-10-08 18:29:50
18:29:55,102,2021-10-08 18:29:55
18:30:05,105,2021-10-08 18:30:05
18:30:10,108,2021-10-08 18:30:10
18:30:15,107,2021-10-08 18:30:15
18:30:20,106,2021-10-08 18:30:20
18:30:25,105,2021-10-08 18:30:25
18:30:30,100,2021-10-08 18:30:30
18:30:40,101,2021-10-08 18:30:40
18:30:50,97,2021-10-08 18:30:50
18:30:55,95,2021-10-08 18:30:55
18:31:00,97,2021-10-08 18:31:00
18:31:05,98,2021-10-08 18:31:05
18:31:15,97,2021-10-08 18:31:15
18:31:20,98,2021-10-08 18:31:20
18:31:25,99,2021-10-08 18:31:25
18:31:35,98,2021-10-08 18:31:35
18:31:45,96,2021-10-08 18:31:45
18:31:55,98,2021-10-08 18:31:55
18:32:00,99,2021-10-08 18:32:00
18:32:05,99,2021-10-08 18:32:05
18:32:10,101,2021-10-08 18:32:10
18:32:15,102,2021-10-08 18:32:15
18:32:20,103,2021-10-08 18:32:20
18:32:25,106,2021-10-08 18:32:25
18:32:30,105,2021-10-08 18:32:30
18:32:35,102,2021-10-08 18:32:35
18:32:40,99,2021-10-08 18:32:40
18:32:45,100,2021-10-08 18:32:45
18:32:50,102,2021-10-08 18:32:50
18:32:55,101,2021-10-08 18:32:55
18:33:00,100,2021-10-08 18:33:00
18:33:05,99,2021-10-08 18:33:05
18:33:20,99,2021-10-08 18:33:20
18:33:25,100,2021-10-08 18:33:25
18:33:30,99,2021-10-08 18:33:30
18:33:40,98,2021-10-08 18:33:40
18:33:55,98,2021-10-08 18:33:55
18:34:00,100,2021-10-08 18:34:00
18:34:05,100,2021-10-08 18:34:05
18:34:10,99,2021-10-08 18:34:10
18:34:25,99,2021-10-08 18:34:25
18:34:40,100,2021-10-08 18:34:40
18:34:45,102,2021-10-08 18:34:45
18:34:50,105,2021-10-08 18:34:50
18:34:55,103,2021-10-08 18:34:55
18:35:00,100,2021-10-08 18:35:00
18:35:05,98,2021-10-08 18:35:05
18:35:10,96,2021-10-08 18:35:10
18:35:15,95,2021-10-08 18:35:15
18:35:20,97,2021-10-08 18:35:20
18:35:30,96,2021-10-08 18:35:30
18:35:35,95,2021-10-08 18:35:35
18:35:40,94,2021-10-08 18:35:40
18:35:45,94,2021-10-08 18:35:45
18:35:55,95,2021-10-08 18:35:55
18:36:05,96,2021-10-08 18:36:05
18:36:10,97,2021-10-08 18:36:10
18:36:15,99,2021-10-08 18:36:15
18:36:20,100,2021-10-08 18:36:20
18:36:30,99,2021-10-08 18:36:30
18:36:45,100,2021-10-08 18:36:45
18:36:55,99,2021-10-08 18:36:55
18:37:00,97,2021-10-08 18:37:00
18:37:10,96,2021-10-08 18:37:10
18:37:15,95,2021-10-08 18:37:15
18:37:30,95,2021-10-08 18:37:30
18:37:35,94,2021-10-08 18:37:35
18:37:45,95,2021-10-08 18:37:45
18:37:50,97,2021-10-08 18:37:50
18:37:55,98,2021-10-08 18:37:55
18:38:02,98,2021-10-08 18:38:02
18:38:17,99,2021-10-08 18:38:17
18:38:22,98,2021-10-08 18:38:22
18:38:27,97,2021-10-08 18:38:27
18:38:42,97,2021-10-08 18:38:42
18:38:52,98,2021-10-08 18:38:52
18:39:07,98,2021-10-08 18:39:07
18:39:17,97,2021-10-08 18:39:17
18:39:32,97,2021-10-08 18:39:32
18:39:42,98,2021-10-08 18:39:42
18:39:52,98,2021-10-08 18:39:52
18:40:07,100,2021-10-08 18:40:07
18:40:12,101,2021-10-08 18:40:12
18:40:17,100,2021-10-08 18:40:17
18:40:22,99,2021-10-08 18:40:22
18:40:27,102,2021-10-08 18:40:27
18:40:32,103,2021-10-08 18:40:32
18:40:37,102,2021-10-08 18:40:37
18:40:42,101,2021-10-08 18:40:42
18:40:47,100,2021-10-08 18:40:47
18:40:52,99,2021-10-08 18:40:52
18:40:57,98,2021-10-08 18:40:57
18:41:12,99,2021-10-08 18:41:12
18:41:17,100,2021-10-08 18:41:17
18:41:22,101,2021-10-08 18:41:22
18:41:27,100,2021-10-08 18:41:27
18:41:32,99,2021-10-08 18:41:32
18:41:37,96,2021-10-08 18:41:37
18:41:42,95,2021-10-08 18:41:42
18:41:47,94,2021-10-08 18:41:47
18:41:57,92,2021-10-08 18:41:57
18:42:07,97,2021-10-08 18:42:07
18:42:12,98,2021-10-08 18:42:12
18:42:17,97,2021-10-08 18:42:17
18:42:22,96,2021-10-08 18:42:22
18:42:27,94,2021-10-08 18:42:27
18:42:32,94,2021-10-08 18:42:32
18:42:47,94,2021-10-08 18:42:47
18:42:57,95,2021-10-08 18:42:57
18:43:07,96,2021-10-08 18:43:07
18:43:12,95,2021-10-08 18:43:12
18:43:17,97,2021-10-08 18:43:17
18:43:22,98,2021-10-08 18:43:22
18:43:32,97,2021-10-08 18:43:32
18:43:37,97,2021-10-08 18:43:37
18:43:47,100,2021-10-08 18:43:47
18:43:52,103,2021-10-08 18:43:52
18:43:57,101,2021-10-08 18:43:57
18:44:02,97,2021-10-08 18:44:02
18:44:07,92,2021-10-08 18:44:07
18:44:12,92,2021-10-08 18:44:12
18:44:17,93,2021-10-08 18:44:17
18:44:22,94,2021-10-08 18:44:22
18:44:32,94,2021-10-08 18:44:32
18:44:37,93,2021-10-08 18:44:37
18:44:42,94,2021-10-08 18:44:42
18:44:47,92,2021-10-08 18:44:47
18:44:52,91,2021-10-08 18:44:52
18:44:57,92,2021-10-08 18:44:57
18:45:02,93,2021-10-08 18:45:02
18:45:07,95,2021-10-08 18:45:07
18:45:12,99,2021-10-08 18:45:12
18:45:17,101,2021-10-08 18:45:17
18:45:22,98,2021-10-08 18:45:22
18:45:27,94,2021-10-08 18:45:27
18:45:32,96,2021-10-08 18:45:32
18:45:47,95,2021-10-08 18:45:47
18:45:57,96,2021-10-08 18:45:57
18:46:02,98,2021-10-08 18:46:02
18:46:07,97,2021-10-08 18:46:07
18:46:12,96,2021-10-08 18:46:12
18:46:17,93,2021-10-08 18:46:17
18:46:22,92,2021-10-08 18:46:22
18:46:27,91,2021-10-08 18:46:27
18:46:32,91,2021-10-08 18:46:32
18:46:37,92,2021-10-08 18:46:37
18:46:42,93,2021-10-08 18:46:42
18:46:47,94,2021-10-08 18:46:47
18:46:57,94,2021-10-08 18:46:57
18:47:02,96,2021-10-08 18:47:02
18:47:07,97,2021-10-08 18:47:07
18:47:12,98,2021-10-08 18:47:12
18:47:17,97,2021-10-08 18:47:17
18:47:22,96,2021-10-08 18:47:22
18:47:32,96,2021-10-08 18:47:32
18:47:37,97,2021-10-08 18:47:37
18:47:42,97,2021-10-08 18:47:42
18:47:47,98,2021-10-08 18:47:47
18:48:02,99,2021-10-08 18:48:02
18:48:07,100,2021-10-08 18:48:07
18:48:12,101,2021-10-08 18:48:12
18:48:17,102,2021-10-08 18:48:17
18:48:27,101,2021-10-08 18:48:27
18:48:32,100,2021-10-08 18:48:32
18:48:37,102,2021-10-08 18:48:37
18:48:47,103,2021-10-08 18:48:47
18:48:52,102,2021-10-08 18:48:52
18:48:57,102,2021-10-08 18:48:57
18:49:02,101,2021-10-08 18:49:02
18:49:07,99,2021-10-08 18:49:07
18:49:12,99,2021-10-08 18:49:12
18:49:27,99,2021-10-08 18:49:27
18:49:32,98,2021-10-08 18:49:32
18:49:42,97,2021-10-08 18:49:42
18:49:47,100,2021-10-08 18:49:47
18:49:57,105,2021-10-08 18:49:57
18:50:02,103,2021-10-08 18:50:02
18:50:07,102,2021-10-08 18:50:07
18:50:12,103,2021-10-08 18:50:12
18:50:17,103,2021-10-08 18:50:17
18:50:27,102,2021-10-08 18:50:27
18:50:32,102,2021-10-08 18:50:32
18:50:37,100,2021-10-08 18:50:37
18:50:42,97,2021-10-08 18:50:42
18:50:47,94,2021-10-08 18:50:47
18:50:52,93,2021-10-08 18:50:52
18:50:57,95,2021-10-08 18:50:57
18:51:02,97,2021-10-08 18:51:02
18:51:12,98,2021-10-08 18:51:12
18:51:17,102,2021-10-08 18:51:17
18:51:22,103,2021-10-08 18:51:22
18:51:27,100,2021-10-08 18:51:27
18:51:32,101,2021-10-08 18:51:32
18:51:37,100,2021-10-08 18:51:37
18:51:42,99,2021-10-08 18:51:42
18:51:47,97,2021-10-08 18:51:47
18:52:02,98,2021-10-08 18:52:02
18:52:07,98,2021-10-08 18:52:07
18:52:12,97,2021-10-08 18:52:12
18:52:22,96,2021-10-08 18:52:22
18:52:32,98,2021-10-08 18:52:32
18:52:47,98,2021-10-08 18:52:47
18:52:57,99,2021-10-08 18:52:57
18:53:07,98,2021-10-08 18:53:07
18:53:22,99,2021-10-08 18:53:22
18:53:27,100,2021-10-08 18:53:27
18:53:32,99,2021-10-08 18:53:32
18:53:37,98,2021-10-08 18:53:37
18:53:52,99,2021-10-08 18:53:52
18:54:07,98,2021-10-08 18:54:07
18:54:12,100,2021-10-08 18:54:12
18:54:22,101,2021-10-08 18:54:22
18:54:32,102,2021-10-08 18:54:32
18:54:37,103,2021-10-08 18:54:37
18:54:42,105,2021-10-08 18:54:42
18:54:52,102,2021-10-08 18:54:52
18:54:57,102,2021-10-08 18:54:57
18:55:12,102,2021-10-08 18:55:12
18:55:22,104,2021-10-08 18:55:22
18:55:27,104,2021-10-08 18:55:27
18:55:32,103,2021-10-08 18:55:32
18:55:37,101,2021-10-08 18:55:37
18:55:42,100,2021-10-08 18:55:42
18:55:47,101,2021-10-08 18:55:47
18:55:52,102,2021-10-08 18:55:52
18:55:57,101,2021-10-08 18:55:57
18:56:02,102,2021-10-08 18:56:02
18:56:12,100,2021-10-08 18:56:12
18:56:17,101,2021-10-08 18:56:17
18:56:22,102,2021-10-08 18:56:22
18:56:32,103,2021-10-08 18:56:32
18:56:37,104,2021-10-08 18:56:37
18:56:42,105,2021-10-08 18:56:42
18:56:47,103,2021-10-08 18:56:47
18:56:52,100,2021-10-08 18:56:52
18:56:57,96,2021-10-08 18:56:57
18:57:02,95,2021-10-08 18:57:02
18:57:12,94,2021-10-08 18:57:12
18:57:17,95,2021-10-08 18:57:17
18:57:22,97,2021-10-08 18:57:22
18:57:27,99,2021-10-08 18:57:27
18:57:32,99,2021-10-08 18:57:32
18:57:42,101,2021-10-08 18:57:42
18:57:57,101,2021-10-08 18:57:57
18:58:12,101,2021-10-08 18:58:12
18:58:17,101,2021-10-08 18:58:17
18:58:22,100,2021-10-08 18:58:22
18:58:27,101,2021-10-08 18:58:27
18:58:32,99,2021-10-08 18:58:32
18:58:37,100,2021-10-08 18:58:37
18:58:52,101,2021-10-08 18:58:52
18:58:57,103,2021-10-08 18:58:57
18:59:02,105,2021-10-08 18:59:02
18:59:07,103,2021-10-08 18:59:07
18:59:12,101,2021-10-08 18:59:12
18:59:27,102,2021-10-08 18:59:27
18:59:42,102,2021-10-08 18:59:42
18:59:47,105,2021-10-08 18:59:47
